#Data acquisition DATA FILE 
#
#Program Version 4.0.1-H&H_May_09
#Start time & date: 22:07:33 2010_05_10
#Write Time:21:19:51   Date: 2010_05_11 
#Station nr:5 
#B(T) = alpha*I + Beta*I^3 + gamma*I^5 (I in kA)
#alpha=8.822e-01 	beta=3.104e-06 	gamma=-7.279e-10 
#
#Device type:
#	1: Keithley 199
#	2: Keithley 182 or 2182
#	3: Keithley 2000
#	4: AVS46
#	5: KUN Resistance bridge
#	9: Eg&g Lockin 5210 X
#	10: Eg&g Lockin 5210 X & Y
#	11: Eg&g Lockin 5210 Amplitude & Phase
#	12: Eg&g Lockin 7260 X&Y
#	13: Eg&g Lockin 7260 Amplitude, Phase & Frequency
#	14: Stanford Lockin 530 X & Y
#	15: Stanford Lockin 530 Amplitude & Phase
#	16: Stanford Lockin 830 X & Y
#	17: Stanford Lockin 830 Amplitude & Phase
#	18: AH2500H Capacitance bridge
#	19: AH2700H Capacitance bridge
#	20: AH2700H Capacitance bridge, without reset
#	21: LS340 Temperature controller sensor A&B
#	22: LS340 Temperature controller sensor A val&Calc in oK
#	25: Magnet current read from file: 
#	26: Current(kA) via K182_GPIB-Enet/100 -> Field(Tesla)
#		  Current= K182_1*-2.000000 +K182_2 * -2.000000 
#	27: K199 temperature sensor->T(oK)
#	28: DVR5
#	31: Stanford Lockin 830 Amplitude, Phase & Frequency
#	32: Oxford IPS 120-10 Superconductor power supply
#	33:IXE-alpha stepper motor driver with HEDL-counters

#dev=1 Acquired: address=1 type=26

#dev=2 Acquired: address=10 type=22

#dev=3 Acquired: address=3 type=16

#dev=4 Acquired: address=6 type=16

#dev=5 Acquired: address=1 type=16
#-----------------------------------------------------------
#
Time(sec)	I(kA)(via K182_1&2)	Field(T)	Dev2_LS340_A_R_Input	Dev2_A_Calc.(K)	Dev3SR830_X	Dev3_Y	Dev4SR830_X	Dev4_Y	Dev5SR830_X	Dev5_Y
 85667.807	 7.81578000e+00	 6.89669831e+00	 3.26672000e+02	 3.55010000e+01	 6.43257000e-04	 -4.41077000e-06	 7.71049000e-04	 7.62945000e-06	 2.95231000e-07	 -5.96051000e-08
 85668.807	 7.72136000e+00	 6.81334728e+00	 3.26669000e+02	 3.55020000e+01	 6.42423000e-04	 -4.41077000e-06	 7.69977000e-04	 7.62945000e-06	 2.77536000e-07	 -4.74977000e-08
 85669.807	 7.62688000e+00	 6.72994451e+00	 3.26660000e+02	 3.55030000e+01	 6.41588000e-04	 -4.41077000e-06	 7.68904000e-04	 7.51021000e-06	 2.85918000e-07	 -5.21543000e-08
 85670.807	 7.53242000e+00	 6.64656061e+00	 3.26653000e+02	 3.55040000e+01	 6.40754000e-04	 -4.41077000e-06	 7.67712000e-04	 7.39101000e-06	 2.76605000e-07	 -6.61244000e-08
 85671.807	 7.43792000e+00	 6.56314259e+00	 3.26646000e+02	 3.55050000e+01	 6.39919000e-04	 -4.52998000e-06	 7.66519000e-04	 7.27180000e-06	 3.13858000e-07	 -5.40169000e-08
 85672.807	 7.34352000e+00	 6.47981402e+00	 3.26641000e+02	 3.55060000e+01	 6.39085000e-04	 -4.64919000e-06	 7.65447000e-04	 7.15259000e-06	 3.04544000e-07	 -2.51458000e-08
 85673.807	 7.24908000e+00	 6.39645132e+00	 3.26635000e+02	 3.55070000e+01	 6.38250000e-04	 -4.64919000e-06	 7.64254000e-04	 7.15259000e-06	 2.86849000e-07	 9.31328000e-09
 85674.807	 7.15460000e+00	 6.31305446e+00	 3.26632000e+02	 3.55070000e+01	 6.37416000e-04	 -4.64919000e-06	 7.63062000e-04	 7.03338000e-06	 2.02098000e-07	 -2.79398000e-09
 85675.807	 7.06016000e+00	 6.22969405e+00	 3.26623000e+02	 3.55090000e+01	 6.36462000e-04	 -4.64919000e-06	 7.61870000e-04	 6.91417000e-06	 2.84987000e-07	 -2.60771000e-08
 85676.807	 6.96574000e+00	 6.14635242e+00	 3.26616000e+02	 3.55100000e+01	 6.35628000e-04	 -4.64919000e-06	 7.60678000e-04	 6.79496000e-06	 2.70085000e-07	 -1.02446000e-08
 85677.807	 6.87124000e+00	 6.06294129e+00	 3.26610000e+02	 3.55110000e+01	 6.34674000e-04	 -4.76840000e-06	 7.59486000e-04	 6.79496000e-06	 2.81261000e-07	 -3.53905000e-08
 85678.807	 6.77682000e+00	 5.97960188e+00	 3.26605000e+02	 3.55120000e+01	 6.33720000e-04	 -4.76840000e-06	 7.58175000e-04	 6.55654000e-06	 2.55184000e-07	 -3.07339000e-08
 85679.807	 6.68234000e+00	 5.89621059e+00	 3.26597000e+02	 3.55130000e+01	 6.32886000e-04	 -4.76840000e-06	 7.56864000e-04	 6.55654000e-06	 2.42146000e-07	 -2.42145000e-08
 85680.807	 6.58794000e+00	 5.81289098e+00	 3.26591000e+02	 3.55140000e+01	 6.31932000e-04	 -4.76840000e-06	 7.55552000e-04	 6.43733000e-06	 2.26312000e-07	 2.79398000e-09
 85681.807	 6.49350000e+00	 5.72953713e+00	 3.26584000e+02	 3.55150000e+01	 6.30859000e-04	 -4.76840000e-06	 7.54241000e-04	 6.31812000e-06	 2.97094000e-07	 2.70085000e-08
 85682.807	 6.39902000e+00	 5.64614901e+00	 3.26576000e+02	 3.55160000e+01	 6.29906000e-04	 -4.88761000e-06	 7.52930000e-04	 6.19891000e-06	 2.56116000e-07	 1.11759000e-08
 85683.807	 6.30460000e+00	 5.56281488e+00	 3.26574000e+02	 3.55160000e+01	 6.28952000e-04	 -4.88761000e-06	 7.51618000e-04	 6.19891000e-06	 2.38420000e-07	 -2.51458000e-08
 85684.807	 6.21016000e+00	 5.47946412e+00	 3.26570000e+02	 3.55170000e+01	 6.27879000e-04	 -4.88761000e-06	 7.50069000e-04	 6.07970000e-06	 2.29106000e-07	 -8.38196000e-09
 85685.807	 6.11568000e+00	 5.39607905e+00	 3.26562000e+02	 3.55180000e+01	 6.26806000e-04	 -4.88761000e-06	 7.48638000e-04	 5.96049000e-06	 2.37488000e-07	 -3.25965000e-08
 85686.807	 6.02124000e+00	 5.31273027e+00	 3.26558000e+02	 3.55180000e+01	 6.25733000e-04	 -4.88761000e-06	 7.47208000e-04	 5.96049000e-06	 2.53322000e-07	 -8.38196000e-09
 85687.807	 5.92682000e+00	 5.22940011e+00	 3.26554000e+02	 3.55190000e+01	 6.24541000e-04	 -4.88761000e-06	 7.45658000e-04	 5.84128000e-06	 2.74742000e-07	 -4.37724000e-08
 85688.807	 5.83232000e+00	 5.14600031e+00	 3.26556000e+02	 3.55190000e+01	 6.23468000e-04	 -5.00682000e-06	 7.44227000e-04	 5.72208000e-06	 2.35626000e-07	 -2.79398000e-09
 85689.807	 5.73786000e+00	 5.06263675e+00	 3.26552000e+02	 3.55190000e+01	 6.22395000e-04	 -5.00682000e-06	 7.42678000e-04	 5.72208000e-06	 2.66360000e-07	 -1.67639000e-08
 85690.807	 5.64344000e+00	 4.97930942e+00	 3.26549000e+02	 3.55200000e+01	 6.21203000e-04	 -5.00682000e-06	 7.41128000e-04	 5.48366000e-06	 2.36557000e-07	 -4.28411000e-08
 85691.807	 5.54902000e+00	 4.89598301e+00	 3.26547000e+02	 3.55200000e+01	 6.20011000e-04	 -5.00682000e-06	 7.39578000e-04	 5.48366000e-06	 1.94647000e-07	 -5.02916000e-08
 85692.807	 5.45450000e+00	 4.81256924e+00	 3.26541000e+02	 3.55210000e+01	 6.18700000e-04	 -5.00682000e-06	 7.37909000e-04	 5.48366000e-06	 2.01167000e-07	 -7.54376000e-08
 85693.807	 5.36012000e+00	 4.72927991e+00	 3.26541000e+02	 3.55210000e+01	 6.17389000e-04	 -5.00682000e-06	 7.36121000e-04	 5.36445000e-06	 2.43077000e-07	 -6.23991000e-08
 85694.807	 5.26554000e+00	 4.64581495e+00	 3.26539000e+02	 3.55210000e+01	 6.16197000e-04	 -5.00682000e-06	 7.34571000e-04	 5.24524000e-06	 1.73227000e-07	 -6.51930000e-08
 85695.807	 5.17108000e+00	 4.56245675e+00	 3.26535000e+02	 3.55220000e+01	 6.14885000e-04	 -5.00682000e-06	 7.32783000e-04	 5.12603000e-06	 2.12342000e-07	 -3.63218000e-08
 85696.807	 5.07674000e+00	 4.47920529e+00	 3.26529000e+02	 3.55230000e+01	 6.13455000e-04	 -5.00682000e-06	 7.30995000e-04	 5.12603000e-06	 2.27244000e-07	 -3.91158000e-08
 85697.807	 4.98222000e+00	 4.39579581e+00	 3.26528000e+02	 3.55230000e+01	 6.12024000e-04	 -5.12603000e-06	 7.29207000e-04	 5.00682000e-06	 2.03961000e-07	 -5.96051000e-08
 85698.807	 4.88772000e+00	 4.31240479e+00	 3.26529000e+02	 3.55230000e+01	 6.10594000e-04	 -5.12603000e-06	 7.27419000e-04	 5.00682000e-06	 2.17930000e-07	 -5.40169000e-08
 85699.807	 4.79328000e+00	 4.22906751e+00	 3.26526000e+02	 3.55230000e+01	 6.09282000e-04	 -5.24524000e-06	 7.25511000e-04	 4.88761000e-06	 1.75090000e-07	 -5.02916000e-08
 85700.807	 4.69886000e+00	 4.14574867e+00	 3.26522000e+02	 3.55240000e+01	 6.07733000e-04	 -5.24524000e-06	 7.23604000e-04	 4.88761000e-06	 1.88128000e-07	 -1.11759000e-08
 85701.807	 4.60440000e+00	 4.06239529e+00	 3.26520000e+02	 3.55240000e+01	 6.06183000e-04	 -5.12603000e-06	 7.21578000e-04	 4.76840000e-06	 1.29455000e-07	 -7.45064000e-09
 85702.807	 4.50996000e+00	 3.97906031e+00	 3.26518000e+02	 3.55250000e+01	 6.04633000e-04	 -5.24524000e-06	 7.19551000e-04	 4.76840000e-06	 1.56463000e-07	 -4.65664000e-09
 85703.807	 4.41554000e+00	 3.89574373e+00	 3.26515000e+02	 3.55250000e+01	 6.03084000e-04	 -5.24524000e-06	 7.17524000e-04	 4.64919000e-06	 1.62051000e-07	 -2.79398000e-09
 85704.807	 4.32102000e+00	 3.81233962e+00	 3.26511000e+02	 3.55260000e+01	 6.01415000e-04	 -5.12603000e-06	 7.15379000e-04	 4.64919000e-06	 1.49013000e-07	 0.00000000e+00
 85705.807	 4.22660000e+00	 3.72902446e+00	 3.26510000e+02	 3.55260000e+01	 5.99626000e-04	 -5.24524000e-06	 7.13233000e-04	 4.52998000e-06	 2.01167000e-07	 -6.51929000e-09
 85706.807	 4.13212000e+00	 3.64565705e+00	 3.26503000e+02	 3.55270000e+01	 5.97958000e-04	 -5.24524000e-06	 7.10968000e-04	 4.52998000e-06	 1.88128000e-07	 -2.70085000e-08
 85707.807	 4.03770000e+00	 3.56234326e+00	 3.26501000e+02	 3.55270000e+01	 5.96050000e-04	 -5.24524000e-06	 7.08703000e-04	 4.29156000e-06	 1.80677000e-07	 9.31328000e-09
 85708.807	 3.94326000e+00	 3.47901248e+00	 3.26498000e+02	 3.55280000e+01	 5.94262000e-04	 -5.24524000e-06	 7.06319000e-04	 4.29156000e-06	 1.95579000e-07	 1.30386000e-08
 85709.807	 3.84882000e+00	 3.39568235e+00	 3.26493000e+02	 3.55280000e+01	 5.92355000e-04	 -5.24524000e-06	 7.03935000e-04	 4.29156000e-06	 1.85334000e-07	 -3.53905000e-08
 85710.807	 3.75436000e+00	 3.31233521e+00	 3.26493000e+02	 3.55280000e+01	 5.90328000e-04	 -5.24524000e-06	 7.01550000e-04	 4.17235000e-06	 1.47150000e-07	 4.65664000e-09
 85711.807	 3.65994000e+00	 3.22902398e+00	 3.26488000e+02	 3.55290000e+01	 5.88302000e-04	 -5.24524000e-06	 6.98928000e-04	 4.17235000e-06	 1.58326000e-07	 -3.44592000e-08
 85712.807	 3.56548000e+00	 3.14567805e+00	 3.26482000e+02	 3.55300000e+01	 5.86156000e-04	 -5.24524000e-06	 6.96424000e-04	 4.05314000e-06	 1.49944000e-07	 1.76952000e-08
 85713.807	 3.47100000e+00	 3.06231507e+00	 3.26475000e+02	 3.55310000e+01	 5.84010000e-04	 -5.24524000e-06	 6.93563000e-04	 4.05314000e-06	 1.02446000e-07	 1.39699000e-08
 85714.807	 3.37652000e+00	 2.97895266e+00	 3.26472000e+02	 3.55310000e+01	 5.81745000e-04	 -5.12603000e-06	 6.90822000e-04	 3.93394000e-06	 1.11759000e-07	 1.39699000e-08
 85715.807	 3.28206000e+00	 2.89560845e+00	 3.26470000e+02	 3.55320000e+01	 5.79361000e-04	 -5.12603000e-06	 6.87841000e-04	 3.93394000e-06	 1.28523000e-07	 2.51458000e-08
 85716.807	 3.18764000e+00	 2.81230007e+00	 3.26467000e+02	 3.55320000e+01	 5.76977000e-04	 -5.24524000e-06	 6.84980000e-04	 3.81473000e-06	 1.78815000e-07	 -4.65664000e-09
 85717.807	 3.09318000e+00	 2.72895692e+00	 3.26462000e+02	 3.55330000e+01	 5.74473000e-04	 -5.24524000e-06	 6.81881000e-04	 3.69550000e-06	 1.14553000e-07	 -2.14205000e-08
 85718.807	 2.99882000e+00	 2.64570252e+00	 3.26458000e+02	 3.55340000e+01	 5.71851000e-04	 -5.12603000e-06	 6.78662000e-04	 3.69550000e-06	 1.20142000e-07	 -1.67639000e-08
 85719.807	 2.90430000e+00	 2.56230744e+00	 3.26453000e+02	 3.55340000e+01	 5.69228000e-04	 -5.12603000e-06	 6.75444000e-04	 3.69550000e-06	 1.28523000e-07	 7.45064000e-09
 85720.807	 2.80988000e+00	 2.47900108e+00	 3.26453000e+02	 3.55340000e+01	 5.66367000e-04	 -5.12603000e-06	 6.72106000e-04	 3.57629000e-06	 1.25729000e-07	 4.56350000e-08
 85721.807	 2.71542000e+00	 2.39565988e+00	 3.26454000e+02	 3.55340000e+01	 5.63506000e-04	 -5.12603000e-06	 6.68529000e-04	 3.57629000e-06	 8.66135000e-08	 9.31330000e-10
 85722.807	 2.62098000e+00	 2.31233678e+00	 3.26451000e+02	 3.55350000e+01	 5.60407000e-04	 -5.12603000e-06	 6.64953000e-04	 3.57629000e-06	 6.79870000e-08	 -1.02446000e-08
 85723.807	 2.52648000e+00	 2.22896117e+00	 3.26452000e+02	 3.55340000e+01	 5.57188000e-04	 -5.12603000e-06	 6.61138000e-04	 3.57629000e-06	 8.84761000e-08	 3.25965000e-08
 85724.807	 2.43206000e+00	 2.14565657e+00	 3.26452000e+02	 3.55340000e+01	 5.53850000e-04	 -5.00682000e-06	 6.57205000e-04	 3.45708000e-06	 9.68580000e-08	 1.86266000e-09
 85725.807	 2.33758000e+00	 2.06229943e+00	 3.26452000e+02	 3.55340000e+01	 5.50393000e-04	 -5.00682000e-06	 6.53032000e-04	 3.45708000e-06	 6.89183000e-08	 -7.45064000e-09
 85726.807	 2.24320000e+00	 1.97903090e+00	 3.26452000e+02	 3.55340000e+01	 5.46698000e-04	 -5.00682000e-06	 6.48741000e-04	 3.33787000e-06	 9.31327000e-08	 -3.63218000e-08
 85727.807	 2.14878000e+00	 1.89572746e+00	 3.26452000e+02	 3.55340000e+01	 5.42883000e-04	 -5.00682000e-06	 6.44330000e-04	 3.21867000e-06	 8.66135000e-08	 -1.86266000e-08
 85728.807	 2.05430000e+00	 1.81237143e+00	 3.26454000e+02	 3.55340000e+01	 5.38830000e-04	 -4.88761000e-06	 6.39562000e-04	 3.21867000e-06	 9.03387000e-08	 -1.67639000e-08
 85729.807	 1.95986000e+00	 1.72905104e+00	 3.26454000e+02	 3.55340000e+01	 5.34538000e-04	 -4.88761000e-06	 6.34674000e-04	 3.21867000e-06	 9.31327000e-08	 -1.67639000e-08
 85730.807	 1.86540000e+00	 1.64571332e+00	 3.26455000e+02	 3.55340000e+01	 5.30008000e-04	 -4.88761000e-06	 6.29429000e-04	 3.09946000e-06	 7.82316000e-08	 1.76952000e-08
 85731.807	 1.77098000e+00	 1.56241121e+00	 3.26459000e+02	 3.55330000e+01	 5.25359000e-04	 -4.88761000e-06	 6.24064000e-04	 3.09946000e-06	 4.84290000e-08	 -5.58796000e-09
 85732.807	 1.67642000e+00	 1.47898587e+00	 3.26459000e+02	 3.55330000e+01	 5.20352000e-04	 -4.76840000e-06	 6.18223000e-04	 2.98025000e-06	 6.79870000e-08	 -7.45064000e-09
 85733.807	 1.58200000e+00	 1.39568432e+00	 3.26463000e+02	 3.55330000e+01	 5.14869000e-04	 -4.76840000e-06	 6.12143000e-04	 2.98025000e-06	 1.05240000e-07	 -3.07339000e-08
 85734.807	 1.48748000e+00	 1.31229482e+00	 3.26466000e+02	 3.55320000e+01	 5.09147000e-04	 -4.76840000e-06	 6.05825000e-04	 2.98025000e-06	 8.38195000e-08	 -2.14205000e-08
 85735.807	 1.39302000e+00	 1.22895849e+00	 3.26469000e+02	 3.55320000e+01	 5.03067000e-04	 -4.76840000e-06	 5.98911000e-04	 2.98025000e-06	 6.33304000e-08	 -3.07339000e-08
 85736.807	 1.29860000e+00	 1.14565769e+00	 3.26471000e+02	 3.55320000e+01	 4.96391000e-04	 -4.64919000e-06	 5.91639000e-04	 2.86104000e-06	 6.79870000e-08	 -1.21073000e-08
 85737.807	 1.20412000e+00	 1.06230416e+00	 3.26474000e+02	 3.55310000e+01	 4.89477000e-04	 -4.64919000e-06	 5.84010000e-04	 2.86104000e-06	 6.51930000e-08	 1.86266000e-09
 85738.807	 1.10976000e+00	 9.79056709e-01	 3.26474000e+02	 3.55310000e+01	 4.81846000e-04	 -4.52998000e-06	 5.75546000e-04	 2.74183000e-06	 6.61244000e-08	 -2.42145000e-08
 85739.807	 1.01532000e+00	 8.95738859e-01	 3.26481000e+02	 3.55300000e+01	 4.73620000e-04	 -4.41077000e-06	 5.66605000e-04	 2.62262000e-06	 8.56821000e-08	 -1.86266000e-09
 85740.807	 9.20880000e-01	 8.12421177e-01	 3.26484000e+02	 3.55290000e+01	 4.64560000e-04	 -4.29156000e-06	 5.56830000e-04	 2.62262000e-06	 6.79870000e-08	 -3.16652000e-08
 85741.807	 8.26440000e-01	 7.29103649e-01	 3.26488000e+02	 3.55290000e+01	 4.54785000e-04	 -4.29156000e-06	 5.46459000e-04	 2.50341000e-06	 6.51930000e-08	 1.95579000e-08
 85742.807	 7.31980000e-01	 6.45768613e-01	 3.26490000e+02	 3.55290000e+01	 4.43818000e-04	 -4.17235000e-06	 5.35015000e-04	 2.50341000e-06	 2.32832000e-08	 1.39699000e-08
 85743.807	 6.37500000e-01	 5.62416054e-01	 3.26493000e+02	 3.55280000e+01	 4.31539000e-04	 -3.93394000e-06	 5.22260000e-04	 2.38420000e-06	 2.51458000e-08	 -1.49013000e-08
 85744.807	 5.43060000e-01	 4.79098890e-01	 3.26497000e+02	 3.55280000e+01	 4.17830000e-04	 -3.81473000e-06	 5.08193000e-04	 2.38420000e-06	 3.44592000e-08	 -2.79398000e-09
 85745.807	 4.48620000e-01	 3.95781817e-01	 3.26498000e+02	 3.55280000e+01	 4.01976000e-04	 -3.69550000e-06	 4.92338000e-04	 2.26499000e-06	 5.86735000e-08	 1.02446000e-08
 85746.807	 3.54220000e-01	 3.12500106e-01	 3.26502000e+02	 3.55270000e+01	 3.83379000e-04	 -3.57629000e-06	 4.74336000e-04	 2.26499000e-06	 -8.38196000e-09	 -2.79398000e-09
 85747.807	 2.59740000e-01	 2.29147877e-01	 3.26502000e+02	 3.55270000e+01	 3.61087000e-04	 -3.21867000e-06	 4.53355000e-04	 2.02657000e-06	 1.02446000e-08	 -1.02446000e-08
 85748.807	 1.65300000e-01	 1.45830980e-01	 3.26508000e+02	 3.55260000e+01	 3.32357000e-04	 -2.98025000e-06	 4.28202000e-04	 1.90736000e-06	 1.39699000e-08	 9.31328000e-09
 85749.807	 7.08600000e-02	 6.25141103e-02	 3.26509000e+02	 3.55260000e+01	 2.90276000e-04	 -2.50341000e-06	 3.95657000e-04	 1.78815000e-06	 5.86735000e-08	 -2.98025000e-08
 85750.807	 3.60000000e-04	 3.17599200e-04	 3.26511000e+02	 3.55260000e+01	 1.70947000e-04	 -1.31131000e-06	 3.30092000e-04	 1.43052000e-06	 2.23519000e-08	 3.91158000e-08
 85751.807	 1.10000000e-03	 9.70442000e-04	 3.26512000e+02	 3.55250000e+01	 3.57630000e-05	 1.19210000e-07	 2.48672000e-04	 1.07289000e-06	 2.04892000e-08	 -1.76952000e-08
 85752.807	 1.06000000e-03	 9.35153200e-04	 3.26515000e+02	 3.55250000e+01	 4.29156000e-06	 3.57630000e-07	 2.29598000e-04	 9.53682000e-07	 3.16652000e-08	 -2.88711000e-08
 85753.807	 1.10000000e-03	 9.70442000e-04	 3.26514000e+02	 3.55250000e+01	 5.96050000e-07	 3.57630000e-07	 2.27571000e-04	 9.53682000e-07	 -7.45064000e-09	 -4.28411000e-08
 85754.807	 1.06000000e-03	 9.35153200e-04	 3.26513000e+02	 3.55250000e+01	 3.57630000e-07	 3.57630000e-07	 2.27452000e-04	 9.53682000e-07	 -3.53905000e-08	 -6.51929000e-09
 85755.807	 1.10000000e-03	 9.70442000e-04	 3.26512000e+02	 3.55250000e+01	 2.38420000e-07	 3.57630000e-07	 2.27214000e-04	 9.53682000e-07	 2.51458000e-08	 3.72532000e-09
 85756.807	 1.10000000e-03	 9.70442000e-04	 3.26513000e+02	 3.55250000e+01	 2.38420000e-07	 4.76841000e-07	 2.27333000e-04	 9.53682000e-07	 2.60771000e-08	 -5.40169000e-08
 85757.807	 1.08000000e-03	 9.52797600e-04	 3.26514000e+02	 3.55250000e+01	 3.57630000e-07	 4.76841000e-07	 2.27333000e-04	 9.53682000e-07	 -7.45064000e-09	 -4.65664000e-09
 85758.807	 1.08000000e-03	 9.52797600e-04	 3.26514000e+02	 3.55250000e+01	 3.57630000e-07	 4.76841000e-07	 2.27214000e-04	 9.53682000e-07	 -1.67639000e-08	 1.86266000e-09
 85759.807	 1.06000000e-03	 9.35153200e-04	 3.26513000e+02	 3.55250000e+01	 3.57630000e-07	 4.76841000e-07	 2.27095000e-04	 9.53682000e-07	 4.93603000e-08	 -2.14205000e-08
 85760.807	 1.08000000e-03	 9.52797600e-04	 3.26510000e+02	 3.55260000e+01	 3.57630000e-07	 3.57630000e-07	 2.27095000e-04	 9.53682000e-07	 6.61244000e-08	 1.86266000e-09
 85761.807	 1.02000000e-03	 8.99864400e-04	 3.26508000e+02	 3.55260000e+01	 3.57630000e-07	 3.57630000e-07	 2.27214000e-04	 9.53682000e-07	 6.61244000e-08	 -1.95579000e-08
 85762.866	 1.02000000e-03	 8.99864400e-04	 3.26505000e+02	 3.55260000e+01	 3.57630000e-07	 3.57630000e-07	 2.27214000e-04	 9.53682000e-07	 6.79870000e-08	 -4.74977000e-08
 85763.876	 1.06000000e-03	 9.35153200e-04	 3.26503000e+02	 3.55270000e+01	 3.57630000e-07	 3.57630000e-07	 2.27452000e-04	 9.53682000e-07	 2.04892000e-08	 -2.14205000e-08
 85764.864	 1.04000000e-03	 9.17508800e-04	 3.26499000e+02	 3.55270000e+01	 3.57630000e-07	 3.57630000e-07	 2.27571000e-04	 9.53682000e-07	 2.42145000e-08	 -2.04892000e-08
 85765.864	 1.06000000e-03	 9.35153200e-04	 3.26498000e+02	 3.55270000e+01	 3.57630000e-07	 3.57630000e-07	 2.27691000e-04	 9.53682000e-07	 1.39699000e-08	 -1.21073000e-08
 85766.866	 1.08000000e-03	 9.52797600e-04	 3.26495000e+02	 3.55280000e+01	 3.57630000e-07	 4.76841000e-07	 2.27691000e-04	 9.53682000e-07	 3.91158000e-08	 -1.67639000e-08
 85767.863	 1.08000000e-03	 9.52797600e-04	 3.26495000e+02	 3.55280000e+01	 3.57630000e-07	 4.76841000e-07	 2.27810000e-04	 9.53682000e-07	 3.44592000e-08	 -1.11759000e-08
 85768.866	 1.10000000e-03	 9.70442000e-04	 3.26492000e+02	 3.55290000e+01	 3.57630000e-07	 3.57630000e-07	 2.28048000e-04	 9.53682000e-07	 -7.45064000e-09	 -1.86266000e-08
 85769.866	 1.06000000e-03	 9.35153200e-04	 3.26491000e+02	 3.55290000e+01	 3.57630000e-07	 5.96050000e-07	 2.28168000e-04	 9.53682000e-07	 -2.60771000e-08	 -1.21073000e-08
 85770.866	 1.04000000e-03	 9.17508800e-04	 3.26490000e+02	 3.55290000e+01	 3.57630000e-07	 4.76841000e-07	 2.28406000e-04	 9.53682000e-07	 3.25965000e-08	 -9.31328000e-09
 85771.864	 1.04000000e-03	 9.17508800e-04	 3.26487000e+02	 3.55290000e+01	 3.57630000e-07	 3.57630000e-07	 2.28406000e-04	 9.53682000e-07	 6.23991000e-08	 4.19097000e-08
 85772.866	 1.02000000e-03	 8.99864400e-04	 3.26484000e+02	 3.55300000e+01	 3.57630000e-07	 3.57630000e-07	 2.28525000e-04	 9.53682000e-07	 3.07339000e-08	 1.86266000e-08
 85773.865	 1.02000000e-03	 8.99864400e-04	 3.26482000e+02	 3.55300000e+01	 3.57630000e-07	 3.57630000e-07	 2.28644000e-04	 9.53682000e-07	 4.37724000e-08	 1.58326000e-08
 85774.863	 1.10000000e-03	 9.70442000e-04	 3.26482000e+02	 3.55300000e+01	 3.57630000e-07	 3.57630000e-07	 2.28764000e-04	 9.53682000e-07	 4.84290000e-08	 -4.28411000e-08
 85775.866	 1.04000000e-03	 9.17508800e-04	 3.26478000e+02	 3.55310000e+01	 3.57630000e-07	 4.76841000e-07	 2.29002000e-04	 9.53682000e-07	 4.84290000e-08	 -1.39699000e-08
 85776.866	 1.08000000e-03	 9.52797600e-04	 3.26476000e+02	 3.55310000e+01	 3.57630000e-07	 3.57630000e-07	 2.29240000e-04	 9.53682000e-07	 2.79398000e-08	 6.51929000e-09
 85777.863	 1.06000000e-03	 9.35153200e-04	 3.26473000e+02	 3.55310000e+01	 3.57630000e-07	 3.57630000e-07	 2.29479000e-04	 9.53682000e-07	 2.42145000e-08	 -9.31328000e-09
 85778.865	 1.06000000e-03	 9.35153200e-04	 3.26468000e+02	 3.55320000e+01	 3.57630000e-07	 3.57630000e-07	 2.29598000e-04	 9.53682000e-07	 6.51929000e-09	 -4.28411000e-08
 85779.865	 1.08000000e-03	 9.52797600e-04	 3.26471000e+02	 3.55320000e+01	 3.57630000e-07	 3.57630000e-07	 2.29836000e-04	 9.53682000e-07	 -7.45064000e-09	 -3.81845000e-08
